u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,tunnel,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,junction,width,access,est_width,service,Groups
1508420633,1595025993,0,287633635,secondary_link,2,30,,True,,False,31.538771181244435,,"LINESTRING (1.404439 43.585535, 1.4045356 43.5855519, 1.4046031 43.5855772, 1.4046964 43.5856308, 1.404785 43.5856596)",2406.960079054513,38.84319152035025,0.0013073121541945,,,,,,,C
1508420656,1508420658,0,616124375,secondary,2,50,Rond-Point LÃÂÃÂ©on Schwartzenberg,True,,False,6.557807965781133,,"LINESTRING (1.4049441 43.5861121, 1.4048645 43.5861245)",156.7784240097094,10.539299805839418,0.0065005858524176,,roundabout,,,,,C
1508420658,1508462662,0,149950727,secondary,1,50,Rue Charles Mouly,True,,False,33.078657828818294,,"LINESTRING (1.4048645 43.5861245, 1.4047123 43.5861426, 1.4044743 43.5862118)",2815.191135875703,28.782354967182822,0.0016897287659967,,,,,,,C
1508420658,1342895868,0,616124375,secondary,2,50,Rond-Point LÃÂÃÂ©on Schwartzenberg,True,,False,32.72577269241314,,"LINESTRING (1.4048645 43.5861245, 1.4047833 43.5861222, 1.4047055 43.5861052, 1.4046359 43.5860748, 1.404579 43.5860328, 1.4045384 43.5859818)",130.61045928307738,10.386097350862707,0.0048108570864208,,roundabout,,,,,C
1508462662,332750251,0,149950727,secondary,1,50,Rue Charles Mouly,True,,False,47.15544986750819,,"LINESTRING (1.4044743 43.5862118, 1.4041045 43.5862334, 1.403896 43.5862698)",2797.942356190649,25.879500260900404,0.0035210482569891,,,,,,,C
1508702908,1508702909,0,137553056,tertiary,,50,Rond-Point Marie-Madeleine Fourcade,True,,False,26.2099343856512,,"LINESTRING (1.4102728 43.6289665, 1.4103398 43.6289709, 1.4104007 43.6289916, 1.4104334 43.6290127, 1.4104689 43.629054, 1.4104827 43.6291111)",71.21364713346367,4.171305566635929,0.006433750461976,,roundabout,,,,,C
1508702908,583013956,0,"[137553057, 457207788]",tertiary,2,50,Rue Louis Bonin,False,,False,311.3419332935495,,"LINESTRING (1.4102728 43.6289665, 1.4102868 43.6288989, 1.4103256 43.6286529, 1.4104988 43.6280544, 1.4105251 43.6279679, 1.410545 43.6279025, 1.4105646 43.6278379, 1.4106178 43.6276628, 1.4107556 43.6273363, 1.4109696 43.6269378, 1.4112122 43.626583, 1.4113148 43.6264401, 1.4113518 43.6263707, 1.4113622 43.6262998)",311.3419332935495,1.6327008203617217,0.0057274106187134,,,,,,,C
1508702909,253897324,0,137553055,residential,,30,Impasse AndrÃÂÃÂ© Dandine,False,,False,247.42414360353564,,"LINESTRING (1.4104827 43.6291111, 1.4106083 43.6291044, 1.4110497 43.6290805, 1.4114484 43.6290589, 1.4129485 43.6289777, 1.4132738 43.6289602, 1.4135483 43.6289453)",247.42414360353567,1.2743186026944449,0.0001575547502757,,,,,,,C
1508702909,1508702912,0,137553056,tertiary,,50,Rond-Point Marie-Madeleine Fourcade,True,,False,21.9161423320613,,"LINESTRING (1.4104827 43.6291111, 1.4104688 43.6291587, 1.4104296 43.6292028, 1.4103755 43.6292317, 1.4103129 43.6292454)",75.50743918705356,4.171296741606456,0.006433750461976,,roundabout,,,,,C
1508702911,1508702908,0,137553056,tertiary,,50,Rond-Point Marie-Madeleine Fourcade,True,,False,26.089971027337207,,"LINESTRING (1.4100992 43.6291336, 1.4100977 43.6290849, 1.4101284 43.6290281, 1.410175 43.628993, 1.4102354 43.6289715, 1.4102728 43.6289665)",71.33361049177766,4.1713055666359296,0.0056171520864136,,roundabout,,,,,C
1508702911,253894291,0,691226467,residential,,30,AllÃÂÃÂ©e Charles Gandia,False,,True,160.23687637028877,,"LINESTRING (1.4100992 43.6291336, 1.4099806 43.6291239, 1.4094686 43.6291461, 1.4086168 43.6291876, 1.4082634 43.6292062, 1.4081168 43.629231)",160.23687637028877,1.2743186026944455,0.0001575547502757,,,,,,,C
1508702912,5303869164,0,45785058,tertiary,2,50,Rue Louis Bonin,False,,True,67.52361600856136,,"LINESTRING (1.4103129 43.6292454, 1.4103529 43.6293407, 1.410444 43.6295199, 1.4105915 43.6296894, 1.4106838 43.6297847)",67.52361600856136,1.633128161613162,0.0056999763295463,,,,,,,C
1508702912,1508702911,0,137553056,tertiary,,50,Rond-Point Marie-Madeleine Fourcade,True,,False,23.207533774065165,,"LINESTRING (1.4103129 43.6292454, 1.4102457 43.6292429, 1.4101734 43.6292187, 1.4101273 43.6291833, 1.4100992 43.6291336)",74.2160477450497,4.171296741606454,0.0056171520864136,,roundabout,,,,,C
1540268155,2124820750,0,202514985,residential,2,30,Avenue du Lauragais,False,,False,106.97670214904664,,"LINESTRING (1.4535386 43.581713, 1.4544348 43.581003)",106.97670214904664,1.5538821848315456,0.0030857244323224,,,,,,,C
1540268155,240308885,0,202514985,residential,2,30,Avenue du Lauragais,False,,True,12.082099779335367,,"LINESTRING (1.4535386 43.581713, 1.4534365 43.5817926)",12.082099779335367,1.5229077166521596,0.0025909389582845,,,,,,,C
1540268155,239954888,0,1024968025,residential,,30,Rue Camille Desmoulins,False,,True,62.93566273424449,,"LINESTRING (1.4535386 43.581713, 1.4535004 43.581687, 1.4534606 43.5816322, 1.4534585 43.5815865, 1.4537319 43.5812157)",62.93566273424448,1.5498293021865743,0.0005523850675834,,,,,,,C
1540331604,934843683,0,"[140623896, 140620016]",residential,,30,"['Chemin des Daturas', 'Chemin de Chantelle']",False,,False,984.648664734106,,"LINESTRING (1.4156486 43.6315888, 1.415685 43.6315237, 1.4159792 43.6311101, 1.416475 43.6306524, 1.4165975 43.6304873, 1.416601 43.6304822, 1.4166904 43.6302422, 1.4166602 43.6298055, 1.416579 43.6292466, 1.416228 43.6268219, 1.4161636 43.6266998, 1.4160918 43.6266475, 1.4158026 43.6265557, 1.4145707 43.626165, 1.4144231 43.6261182, 1.413532 43.6258474, 1.4133377 43.6257557, 1.4131406 43.6256315, 1.4129823 43.625515, 1.4128683 43.6254519, 1.4127503 43.6254121, 1.4126109 43.6253966, 1.4124714 43.6254004, 1.412321 43.6254369, 1.4121983 43.6254983, 1.4121034 43.6255734, 1.4118847 43.625857, 1.4118155 43.625899)",943.9920118321046,1.6345022974712424,7.448223303295976e-08,,,,,,,C
1540331604,1540331614,0,140623898,tertiary,,50,,True,,False,13.295246054358463,,"LINESTRING (1.4156486 43.6315888, 1.4156762 43.6316061, 1.4156925 43.6316278, 1.4156977 43.6316502, 1.4156918 43.6316746, 1.4156782 43.6316931)",36.32027547361453,4.246137913163812,0.0023830838733005,,roundabout,,,,,C
1540331609,715498095,0,45785058,tertiary,2,50,Rue Louis Bonin,False,,False,348.81708373006575,,"LINESTRING (1.4155051 43.6316291, 1.4153846 43.6315846, 1.4153421 43.6315693, 1.4145007 43.631266, 1.4144176 43.631236, 1.4137638 43.6310003, 1.4119173 43.6303346, 1.4116262 43.6302297)",348.81708373006575,1.6287912548487746,0.0014053804276879,,,,,,,C
1540331609,1540331604,0,140623898,tertiary,,50,,True,,False,14.15628186757564,,"LINESTRING (1.4155051 43.6316291, 1.4155198 43.6316082, 1.4155445 43.6315911, 1.415567 43.6315831, 1.4156008 43.6315792, 1.4156262 43.6315819, 1.4156486 43.6315888)",35.45923966039735,4.238833160602148,0.0023831583555335,,roundabout,,,,,C
1540331614,340407931,0,23444285,tertiary,2,50,Rue Marie Laurencin,False,,False,368.7040910641327,,"LINESTRING (1.4156782 43.6316931, 1.4157535 43.6317197, 1.415828 43.6317458, 1.4163336 43.6319232, 1.4164893 43.6319888, 1.4166006 43.6320577, 1.4167052 43.6321363, 1.4167911 43.6322169, 1.4168608 43.6323013, 1.4169212 43.632412, 1.4169601 43.6325042, 1.4169929 43.6326601, 1.4171998 43.634045, 1.4172679 43.6345193)",368.7040910641328,1.5201958740288934,0.0019066706834107,,,,,,,C
1540331614,1540331615,0,140623898,tertiary,,50,,True,,False,9.722797012407556,,"LINESTRING (1.4156782 43.6316931, 1.4156533 43.6317101, 1.4156227 43.6317198, 1.4155885 43.6317214, 1.41557 43.6317186)",39.89272451556544,4.250989283774115,0.0024692846443307,,roundabout,,,,,C
1540331615,1540331609,0,140623898,tertiary,,50,,True,,False,12.441196593631334,,"LINESTRING (1.41557 43.6317186, 1.4155395 43.6317073, 1.4155205 43.6316935, 1.4155049 43.6316715, 1.4155006 43.6316513, 1.4155051 43.6316291)",37.17432493434166,4.252351338946191,0.0020163581852572,,roundabout,,,,,C
1540331615,253894322,0,161050038,residential,,30,Chemin de Chantelle,False,,True,277.2770361346507,,"LINESTRING (1.41557 43.6317186, 1.4155386 43.6318162, 1.4154115 43.6320921, 1.4151919 43.6325689, 1.4151107 43.6327197, 1.4150461 43.6328131, 1.4150141 43.6328594, 1.41488 43.6330099, 1.4147151 43.6331982, 1.4145005 43.6333952, 1.4142115 43.6336473, 1.4140068 43.6338278, 1.4139488 43.6338812)",277.27703613465064,1.52227212923745,0.0010970736377534,,,,,,,C
1543458973,2008646053,0,242097369,tertiary,,30,Avenue Salvador Dali,True,,False,7.70868215007753,,"LINESTRING (1.4040841 43.6243678, 1.4040508 43.6243028)",17.05461425596154,2.843304499712493,0.0012382919515839,,,,,,,C
1543458973,2008623486,0,190272435,secondary,,30,Route de Blagnac,True,M 1,False,41.067815231030536,,"LINESTRING (1.4040841 43.6243678, 1.404012 43.6244056, 1.4039081 43.6244576, 1.4038092 43.6244935, 1.4036281 43.624518)",58.988388934366775,4.448457548390204,0.0012668186468355,,,,,,,C
1543458983,1543458995,0,912562859,tertiary,2,30,Avenue Salvador Dali,True,,False,49.64114921145353,,"LINESTRING (1.4047211 43.6244976, 1.4052977 43.624656)",290.86391042430546,8.92121323312653,0.0016231168222542,,,,,,,C
1543458993,2008623486,0,140997299,tertiary,,30,Avenue Salvador Dali,True,,False,66.03397165546141,,"LINESTRING (1.4044472 43.6245133, 1.4041838 43.6245024, 1.4041357 43.624502, 1.4041057 43.6245018, 1.4040647 43.6245029, 1.4039115 43.6245079, 1.403716 43.6245194, 1.4036281 43.624518)",340.7341175164364,9.18306107947738,0.000777520030631,,,,,,,C
1543458993,1543458973,0,242097369,tertiary,,30,Avenue Salvador Dali,True,,False,33.99603464765035,,"LINESTRING (1.4044472 43.6245133, 1.4042313 43.6244482, 1.4041889 43.6244354, 1.4041616 43.6244272, 1.4041374 43.624411, 1.4040841 43.6243678)",306.50902498810865,8.783150527159835,0.000958213927969,,,,,,,C
1543458995,1543459015,0,140997298,tertiary,1,30,Avenue Salvador Dali,True,,False,60.17613384737116,,"LINESTRING (1.4052977 43.624656, 1.4058666 43.6248275, 1.4059677 43.6248882)",280.32892578838783,8.97355997106688,0.0016231168222542,,,,,,,C
1543459015,934843687,0,"[457207672, 912562857, 80138164]",tertiary,"['2', '3']",30,Avenue Salvador Dali,False,,True,421.8789858057385,,"LINESTRING (1.4059677 43.6248882, 1.407139 43.6252151, 1.4094103 43.6258489, 1.4097948 43.6259562, 1.4100155 43.6260178, 1.4105639 43.6261691, 1.4107186 43.6261817, 1.4108763 43.6261596)",421.87898580573847,1.607358820623311,0.0014862681327617,,,,,,,C
1543459015,1543458993,0,"[912562858, 140997300]",tertiary,1,30,Avenue Salvador Dali,True,,False,129.96523540568694,,"LINESTRING (1.4059677 43.6248882, 1.4058316 43.6248856, 1.4055023 43.6247855, 1.4052032 43.6246912, 1.404986 43.6246345, 1.4044472 43.6245133)",210.53982423007204,8.661836679221286,0.0017357339586,,,,,,,C
1551310328,2903158972,0,35555391,primary,,30,,True,,False,15.886968824961151,,"LINESTRING (1.441504 43.5916279, 1.4414715 43.5916243, 1.4414422 43.5916134, 1.4414192 43.5915965, 1.4414047 43.5915751, 1.4414002 43.5915515, 1.4414063 43.5915281)",36.15244478264786,4.234247675644488,0.0248663652188628,,roundabout,,,,,C
1551310328,644071,0,"[452945390, 452945391, 218614836, 218614837, 256753301, 123825403]",tertiary,2,30,Rue de la ChaussÃÂÃÂ©e,False,,True,215.05149055728583,,"LINESTRING (1.441504 43.5916279, 1.4415167 43.5916651, 1.4415368 43.5917242, 1.4415797 43.5918, 1.4420721 43.5923111, 1.4422241 43.5924751, 1.4422707 43.5925244, 1.4423243 43.5925819, 1.4427609 43.5930497, 1.4428574 43.5931531, 1.442913 43.5932127, 1.4429452 43.5932472)",215.05149055728583,1.539765023108829,0.0005472706209151,,,,,,,C
1554779131,773935683,0,142053330,residential,1,20,Rue Lascrosses,True,,False,40.2616423434897,,"LINESTRING (1.4361756 43.6103745, 1.4361226 43.6105352, 1.4361162 43.6105638, 1.436108 43.6106008, 1.4361219 43.6106575, 1.436119 43.6107303)",505.33069511056686,7.478511256164039,0.0268576477189989,,,,,,,C
1554779131,1554779167,0,142053331,residential,1,20,Rue Lascrosses,True,,False,39.3084308115367,,"LINESTRING (1.4361756 43.6103745, 1.4360518 43.6105109, 1.4360294 43.6105355, 1.4359535 43.610618, 1.435885 43.6106547)",525.9608319994472,8.882561959737128,0.0011926095153237,,,,,,,C
1554779167,1554779173,0,666291896,residential,1,30,Rue Lascrosses,True,,False,12.891174820124071,,"LINESTRING (1.435885 43.6106547, 1.4357466 43.610713)",195.50834665096232,5.0738432724053215,0.0012989453166838,,,,,,,C
1554779167,773935683,0,666291895,primary,3,30,Boulevard Lascrosses,True,,False,20.63013688888037,,"LINESTRING (1.435885 43.6106547, 1.4360051 43.6106941, 1.436119 43.6107303)",369.5896985504181,8.910234655787583,0.0376684210873899,,,,,,,C
1554779173,243451414,0,428436711,primary,4,30,Boulevard Lascrosses,True,,False,81.87777425798507,,"LINESTRING (1.4357466 43.610713, 1.43557 43.6106651, 1.4354413 43.6106254, 1.4353932 43.6106118, 1.4351035 43.6105321, 1.4347998 43.6104444)",126.52174721310136,5.005333011781987,0.0459330938017822,,,,,,,C
1556417242,243670353,0,142212856,residential,,20,Grande Rue Saint-Nicolas,True,,False,23.448474804208104,,"LINESTRING (1.4345455 43.5990743, 1.4348268 43.5991288)",118.9763027150712,4.312105815445346,0.0003328362720132,,,,,,,C
1556417242,1556418224,0,49745103,residential,,20,Rue du Chapeau Rouge,True,,False,61.21381274900577,,"LINESTRING (1.4345455 43.5990743, 1.4346597 43.5985743, 1.4346639 43.5985589, 1.4346713 43.5985314)",254.06393288537487,7.7572280860328435,0.0015416580867272,,,,,,,C
1556417243,6030904742,0,"[640158538, 640158534]",other,,20,Rue Viguerie,True,,False,183.07528683637983,,"LINESTRING (1.4361061 43.5994737, 1.4353331 43.600236, 1.4352859 43.6002826, 1.4352437 43.6003433, 1.4352125 43.6003834, 1.4347804 43.6008098)",364.1857724653133,14.0429547357762,0.0039300798533951,,,,,,,C
1556418224,243670368,0,813289011,tertiary,1,20,Rue de la RÃÂÃÂ©publique,True,,False,36.45938146526781,,"LINESTRING (1.4346713 43.5985314, 1.4342309 43.5984553)",278.8183641691129,7.893698733829327,0.0494643957795188,,,,,,,C
1558136786,252934042,0,23359628,residential,1,30,Avenue du GÃÂÃÂ©nÃÂÃÂ©ral Barbot,True,,False,133.59174844062744,,"LINESTRING (1.4315285 43.6164074, 1.4314734 43.6163855, 1.4301572 43.6158195, 1.4301283 43.6158055, 1.4301026 43.615793)",276.5742084502402,5.020175335410387,0.0005544953975193,,,,,,,C
1558136786,1558136790,0,123982920,residential,2,30,Rue de Chaussas,False,,False,24.431087467311315,,"LINESTRING (1.4315285 43.6164074, 1.4314815 43.6164851, 1.4313787 43.6165976)",24.431087467311315,1.593993047283255,0.0001328763037308,,,,,,,C
1558136786,231258623,0,123982920,residential,2,30,Rue de Chaussas,False,,True,63.46736524633371,,"LINESTRING (1.4315285 43.6164074, 1.4318208 43.6161016, 1.431921 43.616027, 1.4320031 43.6159531)",63.46736524633371,1.6355855094777063,0.0173822414792449,,,,,,,C
1558136790,1381092710,0,123982920,residential,2,30,Rue de Chaussas,False,,False,47.57546200016012,,"LINESTRING (1.4313787 43.6165976, 1.4311292 43.6168661, 1.4310377 43.6169466)",47.57546200016012,1.6276095000820665,0.0050628056533603,,,,,,,C
1558136790,1558136786,0,123982920,residential,2,30,Rue de Chaussas,False,,True,24.431087467311315,,"LINESTRING (1.4313787 43.6165976, 1.4314815 43.6164851, 1.4315285 43.6164074)",24.431087467311315,1.5939930472832562,0.0179152859936508,,,,,,,C
1558136792,252935715,0,142371221,residential,,30,Rue Lucille,False,,True,49.57072594845814,,"LINESTRING (1.4323675 43.6170434, 1.4323299 43.6170874, 1.4320435 43.6174225)",49.57072594845814,1.5006388349695272,0.0001049206389324,,,5.2,,,,C
1558136792,1558136790,0,159012793,residential,,30,Rue de la Sainte-Famille,True,,False,93.78379454802864,,"LINESTRING (1.4323675 43.6170434, 1.4314307 43.6166179, 1.4314099 43.6166094, 1.4313787 43.6165976)",193.87335992718045,4.398484785743039,0.0063857094216697,,,,,,,C
1558136797,1381083332,0,159012793,residential,,30,Rue de la Sainte-Famille,True,,False,27.658765168258007,,"LINESTRING (1.4335191 43.6174808, 1.4332133 43.6173674)",514.6500868126876,7.860493608072384,0.0075492708661106,,,,,,,C
1558136797,231258625,0,32149523,residential,,30,Rue Montesquieu,True,,False,82.0552143772348,,"LINESTRING (1.4335191 43.6174808, 1.4335645 43.6174181, 1.4339408 43.6168983, 1.4339661 43.6168634, 1.4339923 43.6168272)",501.12190724439176,11.286218902883745,0.0129210288220917,,,3.8,,,,C
1558136799,29555050,0,123982939,residential,,30,Rue de la Sainte-Famille,True,,False,78.98092121069277,,"LINESTRING (1.4356511 43.6182536, 1.4355977 43.6182434, 1.4347704 43.6179424)",307.80746495476865,4.785171435669302,0.0087742304979817,,,,,,,C
1558136799,252935716,0,141129109,residential,,30,Rue du GÃÂÃÂ©nÃÂÃÂ©ral Bourbaki,True,,False,126.21985863610188,,"LINESTRING (1.4356511 43.6182536, 1.4356336 43.6182866, 1.4354765 43.6185968, 1.435126 43.6192449, 1.4350956 43.6193149)",272.5354190710863,4.528197680324174,0.014731741561945,,,5,,,,C
1558141973,882263388,0,142371950,residential,,30,Rue de Reims,False,,True,26.43188063832696,,"LINESTRING (1.4588003 43.5935441, 1.458775 43.5937811)",26.43188063832696,1.4056769203006694,0.0001575547502757,,,,,,,C
1558141975,882263388,0,142371950,residential,,30,Rue de Reims,False,,False,37.410885300964615,,"LINESTRING (1.4587516 43.5941167, 1.4587797 43.5938379, 1.458775 43.5937811)",37.410885300964615,1.4056769203006694,0.0001575547502757,,,,,,,C
1558147245,1558147246,0,142373267,residential,,30,Rue Pierre Benoit,False,,True,110.4483581004137,,"LINESTRING (1.4665041 43.5862188, 1.4672353 43.5870591)",110.4483581004137,1.3142794616609996,2.3561213049426263e-05,,,,,,,C
1558147245,245404480,0,208435053,residential,,30,Rue Jean Chaptal,True,,False,59.6216969981756,,"LINESTRING (1.4665041 43.5862188, 1.4658712 43.5864969)",554.9862605367462,10.828307072344206,0.0008572160199763,,,,,,,C
1558147246,1558147245,0,142373267,residential,,30,Rue Pierre Benoit,False,,False,110.4483581004137,,"LINESTRING (1.4672353 43.5870591, 1.4665041 43.5862188)",110.4483581004137,1.3142794616610003,0.0002526933892698,,,,,,,C
1558147246,245404492,0,205594058,residential,,30,Rue Jules ClarÃÂÃÂ©tie,False,,False,90.4995248103434,,"LINESTRING (1.4672353 43.5870591, 1.4681881 43.5866277)",90.4995248103434,1.447864279363638,0.0012185789872412,,,,,,,C
1558147246,245404489,0,"[205594058, 928789374]",residential,,30,Rue Jules ClarÃÂÃÂ©tie,False,,True,61.77460131372253,,"LINESTRING (1.4672353 43.5870591, 1.4669054 43.5872032, 1.4665785 43.587346)",61.77460131372253,1.6035430724684316,7.199949193186107e-06,,,,,,,C
1566376067,251542400,0,143133481,tertiary,2,30,Rue AndrÃÂÃÂ© Vasseur,False,,False,17.068018905060647,,"LINESTRING (1.4733424 43.6360413, 1.473461 43.6361312, 1.47349 43.6361515)",17.068018905060647,1.6539948263750708,0.0018449249122264,,,,,,,C
1566376067,6223384395,0,143133483,tertiary,1,30,Rue AndrÃÂÃÂ© Vasseur,True,,False,36.735216729005934,,"LINESTRING (1.4733424 43.6360413, 1.4732241 43.6360082, 1.4731389 43.6359883, 1.4730757 43.6359792, 1.4730417 43.6359743, 1.4730209 43.6359713, 1.4729016 43.6359634)",69.07227190021709,6.1134929610165045,0.0019362401299248,,,,,,,C
1566379307,249602441,0,498945237,residential,,30,Rue HomÃÂÃÂ¨re,False,,True,7.460940719639937,,"LINESTRING (1.4566901 43.6146324, 1.4566112 43.6145972)",7.460940719639937,1.501726272884853,0.0019989541701385,,,,,,,C
1566379307,249602555,0,23119599,residential,,30,Rue HomÃÂÃÂ¨re,True,,False,77.28925469472914,,"LINESTRING (1.4566901 43.6146324, 1.4566853 43.6146503, 1.4566863 43.6146673, 1.4566983 43.6146855, 1.4570323 43.6150831, 1.4571362 43.6151889, 1.4571808 43.6152195)",409.1381439575399,10.642160625866229,0.0067322752519721,,,,,,,C
1566389926,251542407,0,"[227628792, 33562318, 143136071]",tertiary,2,30,Rue AndrÃÂÃÂ© Vasseur,False,,True,134.42135278797952,,"LINESTRING (1.4775296 43.6388642, 1.4774413 43.6388313, 1.4773052 43.6387681, 1.4771481 43.638661, 1.4763705 43.6381308, 1.4762787 43.6380692)",134.42135278797952,1.4897183445865556,0.0008278203653393,yes,,,,,,C
1566389926,247053380,0,"[27845982, 27845981, 150537286]",tertiary,2,30,Rue AndrÃÂÃÂ© Vasseur,False,,False,370.6196964681957,,"LINESTRING (1.4775296 43.6388642, 1.4775725 43.6388794, 1.4776566 43.6389083, 1.4778509 43.6389466, 1.4779367 43.6389559, 1.4780474 43.6389631, 1.478154 43.6389617, 1.4782471 43.6389527, 1.4784111 43.6389298, 1.4784631 43.6389204, 1.4785558 43.6388938, 1.4787182 43.6388345, 1.4794703 43.6385317, 1.4797499 43.6384395, 1.4799128 43.6384021, 1.4800335 43.6383842, 1.4809435 43.6382949, 1.4810823 43.6382862, 1.4812077 43.6382857, 1.4817844 43.6383027, 1.4819222 43.638322)",370.6196964681957,1.5138753265468845,0.0005919847881459,yes,,,,,,C
1566389926,247053811,0,"[458569930, 241211211, 241211213]",other,1,20,Chemin Bernard Sarrette,False,,True,341.32280513723407,,"LINESTRING (1.4775296 43.6388642, 1.4775134 43.6388961, 1.4774935 43.6389609, 1.4774879 43.6390134, 1.4775227 43.6391263, 1.4775458 43.6392271, 1.4775593 43.6393815, 1.4775599 43.6394122, 1.4775532 43.6395249, 1.4775388 43.6396057, 1.4775202 43.6396727, 1.4775071 43.6397147, 1.4774809 43.639785, 1.4774465 43.6398683, 1.4773786 43.6400012, 1.4773598 43.6400379, 1.4772062 43.6402852, 1.4769742 43.6406587, 1.4763503 43.6415033, 1.4761645 43.6416883)",341.32280513723407,1.2437152036131984,0.0001575547502757,,,,,,,C
1570034893,8477270355,0,"[912562856, 973320145]",motorway,4,90,,True,A 621,False,157.0180848748134,,"LINESTRING (1.4139801 43.6249694, 1.4136395 43.6250335, 1.4132935 43.6250855, 1.4128978 43.6251393, 1.4124801 43.6251801, 1.412061 43.6252116)",1798.2347377364356,25.604418828312124,0.0121008304719328,,,,,,,C
1570035050,1570034893,0,2417020,motorway,2,90,,True,A 621,False,297.1105419703726,,"LINESTRING (1.4175216 43.6242178, 1.4170683 43.6243003, 1.4168615 43.6243379, 1.4148564 43.6247752, 1.4139801 43.6249694)",1658.1422806408762,25.465986002712626,0.0121008304719328,,,,,,,C
1570035050,60698679,0,17058784,motorway_link,1,30,,True,,False,392.5577422897542,,"LINESTRING (1.4175216 43.6242178, 1.4169144 43.6243788, 1.4166529 43.6244423, 1.4165229 43.6244869, 1.4164183 43.6245355, 1.4163525 43.624583, 1.4162962 43.6246413, 1.4162627 43.6246986, 1.4162466 43.6247714, 1.4162533 43.62485, 1.4162788 43.6249267, 1.4163244 43.6249888, 1.4163887 43.6250442, 1.4164773 43.6251043, 1.4166006 43.6251558, 1.4167334 43.6252073, 1.4169413 43.6252723, 1.4171478 43.6253257, 1.4173087 43.625349, 1.4174952 43.6253529, 1.4176601 43.6253383, 1.4178291 43.6253014, 1.4179377 43.6252558, 1.4180276 43.6251985, 1.418096 43.6251257, 1.4181308 43.6250451, 1.4181375 43.624983, 1.4181322 43.6249218, 1.4181142 43.6248715, 1.4179777 43.624439)",1048.3610112612137,14.174873522785658,0.0015422787720024,,,,,,,C
1571545329,1571545333,0,143604066,residential,,30,Impasse du cimetiÃÂÃÂ¨re de Croix-Daurade,False,,True,49.89247253132877,,"LINESTRING (1.4640265 43.6399815, 1.4634361 43.6401185)",49.89247253132877,1.2104375955032336,0.0001575547502757,,,4,,,,C
1571545329,2026953248,0,1367629373,residential,,30,Impasse du CimetiÃÂÃÂ¨re Croix Daurade,False,,False,66.0452786287901,,"LINESTRING (1.4640265 43.6399815, 1.4641185 43.6401543, 1.4643004 43.6405413)",66.0452786287901,1.2104375955032345,0.0001575547502757,,,4.5,,,,C
1571545329,251997569,0,"[23270981, 1367629372, 1367629373]",residential,,30,Impasse du CimetiÃÂÃÂ¨re Croix Daurade,False,,True,60.45794648961378,,"LINESTRING (1.4640265 43.6399815, 1.4639812 43.639859, 1.463976 43.6398484, 1.463802 43.6394961, 1.4637874 43.6394664)",60.45794648961378,1.4379939181734511,0.000472515286361,,,"['4.5', '5', '2.5']",,,,C
1571545333,1571545329,0,143604066,residential,,30,Impasse du cimetiÃÂÃÂ¨re de Croix-Daurade,False,,False,49.89247253132877,,"LINESTRING (1.4634361 43.6401185, 1.4640265 43.6399815)",49.89247253132877,1.2104375955032345,0.0001575547502757,,,4,,,,C
1571679607,2079366862,0,608090648,tertiary,,30,Avenue Maurice BourgÃÂÃÂ¨s-Maunoury,True,,False,27.217249739813216,,"LINESTRING (1.4527824 43.6387796, 1.4527669 43.638818, 1.4527532 43.6388696, 1.4527115 43.6390188)",76.01406728442907,7.966006673068349,0.0018867094449579,,,,,,,C
1571679607,1571679611,0,1247659279,tertiary,,30,,True,,False,9.511851422651905,,"LINESTRING (1.4527824 43.6387796, 1.4527559 43.6387891, 1.452727 43.6387935, 1.4526975 43.6387926, 1.4526692 43.6387864)",49.878091108981465,7.68704496874781,0.0024794638828452,,roundabout,,,,,C
1571679611,382656333,0,1247659276,tertiary,,30,,True,,False,11.683375112962471,,"LINESTRING (1.4526692 43.6387864, 1.4526387 43.6387721, 1.4526157 43.6387518, 1.4526023 43.6387274, 1.4525998 43.6387012)",47.7065674186709,7.2659068538816145,0.0040453535227191,,roundabout,,,,,C
1577458591,265638226,0,"[30731668, 620537461]",secondary,2,50,Avenue Georges Pompidou,False,M 64,True,161.36829176597956,,"LINESTRING (1.4893738 43.6292579, 1.4890377 43.6294264, 1.488692 43.6295776, 1.4886187 43.629604, 1.4885518 43.6296254, 1.4885071 43.6296374, 1.4884645 43.6296472, 1.4884242 43.6296565, 1.4883694 43.629667, 1.48831 43.6296751, 1.4882431 43.629681, 1.4881271 43.6296877, 1.4880238 43.6296897, 1.4879398 43.629691, 1.4878494 43.6296899, 1.4877105 43.6296837, 1.4875272 43.6296674)",161.36829176597956,1.5127791397159256,0.00192998362235,,,,,,,C
1577458591,1577458780,0,144169834,other,,,HÃÂÃÂ©liopÃÂÃÂ´le de Gramont,False,,True,155.60362178746146,,"LINESTRING (1.4893738 43.6292579, 1.4894354 43.6293024, 1.489615 43.6294256, 1.4896667 43.6294606, 1.490576 43.629578, 1.4907255 43.6295979, 1.4909367 43.6296242, 1.491118 43.6296478, 1.4911682 43.629662)",155.60362178746146,1.3313358985228947,0.0002671429424782,,,,,,,C
