u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,width,bridge,junction,tunnel,access,ref,Groups
94208290,19722931,0,668205407,primary,3,30,Boulevard de Clichy,True,False,87.76922679937616,"LINESTRING (2.3285766 48.8838677, 2.3293597 48.8843548, 2.3294502 48.884409)",326.1954461382492,4.493166882341721,0.0210804192644128,,,,,,,C
94208583,94217441,0,32785300,tertiary,1,30,Rue de Clichy,True,False,66.94318925848567,"LINESTRING (2.3282362 48.8817879, 2.3279684 48.8823636)",873.4185835066605,24.73674687818476,0.0041405228491224,,,,,,,C
94208583,2502992858,0,10662106,residential,,30,Rue de Vintimille,True,False,63.61592427343248,"LINESTRING (2.3282362 48.8817879, 2.3282909 48.8818021, 2.3283414 48.8818191, 2.3287851 48.8821376, 2.3288514 48.8821847)",941.8801782291451,26.041538896469024,0.001281955461816,,,,,,,C
94208711,94176332,0,24037642,residential,,30,Rue de Calais,True,False,165.33687449033596,"LINESTRING (2.3298209 48.8828617, 2.3299042 48.8828294, 2.3299392 48.8828169, 2.3316865 48.8821972, 2.3317286 48.882181, 2.3318103 48.8821553)",392.0563921764654,5.198361947940944,0.0003293180757008,,,,,,,C
94208711,94208286,0,682846139,residential,,30,Place Adolphe Max,True,False,65.60017950493095,"LINESTRING (2.3298209 48.8828617, 2.3299004 48.8829179, 2.3299202 48.8829319, 2.3303696 48.8832497, 2.3304302 48.8832947)",724.4127910580088,11.451414696559738,0.0011576366869858,,,,,,,C
94209002,94209095,0,23366972,residential,,30,Rue Henry Monnier,True,False,102.98618098052488,"LINESTRING (2.3377552 48.8809008, 2.3377225 48.8808369, 2.3373994 48.8801715, 2.3373595 48.8800898, 2.337325 48.8800189)",658.1812876694096,9.373856130836664,0.0039989278706923,,,,,,,C
94209002,94209853,0,24658428,residential,,30,Rue Victor MassÃÂÃÂ©,True,False,122.31067504321656,"LINESTRING (2.3377552 48.8809008, 2.3376266 48.8809264, 2.3362665 48.8811872, 2.3361502 48.8812104)",242.47445832317123,3.1219718089337247,0.0011924730267353,,,,,,,C
94209095,94220106,0,23366972,residential,,30,Rue Henry Monnier,True,False,74.00239550011314,"LINESTRING (2.337325 48.8800189, 2.3372995 48.8799619, 2.3372427 48.8798348, 2.3371929 48.8797581, 2.3370581 48.8794685, 2.3370294 48.8793832)",472.9254081576682,4.23528589349328,0.0043338153925601,,,,,,,C
94209398,1234055342,0,30165818,residential,,30,Rue de Douai,True,False,7.083879025685743,"LINESTRING (2.3337329 48.8821363, 2.3336575 48.8821763)",907.7512873368148,16.081155807266327,0.0056412374199861,,,,,,,C
94209398,1835516171,0,34386489,tertiary,1,30,Rue Pierre Fontaine,True,False,186.4098426158004,"LINESTRING (2.3337329 48.8821363, 2.3336124 48.8822919, 2.333598 48.8823096, 2.3335427 48.8823723, 2.3334015 48.8825539, 2.3328073 48.8833188, 2.3326406 48.8835385, 2.3325982 48.8836354)",628.5591505805978,9.606072415607477,0.0076351646706135,,,,,,,C
94209400,94209398,0,10660937,tertiary,1,30,Rue Pierre Fontaine,True,False,211.54505397378057,"LINESTRING (2.3350724 48.8804501, 2.3350016 48.8805358, 2.3348524 48.880723, 2.3339229 48.8819021, 2.3338349 48.8820132, 2.3337329 48.8821363)",703.29011238872,15.935925628273647,0.01121502993894,,,,,,,C
94209400,94216678,0,10662168,residential,,30,Rue Jean-Baptiste Pigalle,True,False,70.10770565778787,"LINESTRING (2.3350724 48.8804501, 2.335127 48.8804906, 2.3354354 48.8807052, 2.3357285 48.8809098)",716.334956613044,15.07337165121814,0.0017244971019441,,,,,,,C
94209706,94209002,0,10662126,residential,,30,Rue Frochot,True,False,127.62021766538275,"LINESTRING (2.3371874 48.881986, 2.3372411 48.8818854, 2.3377004 48.8809948, 2.3377552 48.8809008)",237.16491570100504,3.0945312863962045,0.0032108621585661,,,,,,,C
94209706,19715160,0,192216029,residential,,30,Place Pigalle,True,False,47.25824593436221,"LINESTRING (2.3371874 48.881986, 2.3372474 48.8819791, 2.3373212 48.8819799, 2.3373765 48.8819873, 2.3374316 48.8820012, 2.3375117 48.8820362, 2.3376066 48.8821215, 2.3376795 48.8821995)",165.24107266189523,8.46357761899999,0.0020425233985538,,,,,,,C
94209853,94209706,0,10662168,residential,,30,Rue Jean-Baptiste Pigalle,True,False,114.85424065778848,"LINESTRING (2.3361502 48.8812104, 2.3362313 48.8812692, 2.3370266 48.8818618, 2.3370499 48.8818784, 2.3371874 48.881986)",249.9308927085993,3.1236512871599995,0.0021095751622095,,,,,,,C
94209853,332408873,0,24658425,residential,,30,Rue de Douai,True,False,154.52660603660877,"LINESTRING (2.3361502 48.8812104, 2.3360381 48.881244, 2.3344002 48.8818846, 2.3343267 48.8819118)",592.1619029190199,10.98977289474246,0.0014246643294795,,,,,,,C
94209855,94209400,0,"[10662168, 1194674140]",residential,,30,Rue Jean-Baptiste Pigalle,True,False,140.4385860697353,"LINESTRING (2.333784 48.8795143, 2.3338379 48.8795573, 2.3342147 48.8798542, 2.3345281 48.880076, 2.3349772 48.8803855, 2.3350724 48.8804501)",774.3965802927653,16.052367663723924,0.0018608502486877,,,,,,,C
94209855,94216327,0,"[878943974, 1194674143]",residential,,30,Rue La BruyÃÂÃÂ¨re,True,False,77.43361633081473,"LINESTRING (2.333784 48.8795143, 2.3338773 48.8794945, 2.3347119 48.879318, 2.334793 48.8793032)",915.7175524460127,19.25193881889998,0.0010620387816043,,,,,,,C
94209968,94176325,0,552562180,tertiary,1,30,Rue Blanche,True,False,7.964113902657263,"LINESTRING (2.3319295 48.8778562, 2.3319511 48.877786)",829.3267984181914,16.566136004909154,0.0079185511961619,,,,,,,C
94209968,94209855,0,"[1194674140, 1194674142]",residential,,30,Rue Jean-Baptiste Pigalle,True,False,229.2118286300241,"LINESTRING (2.3319295 48.8778562, 2.3319953 48.8779251, 2.3327226 48.8786588, 2.3332374 48.8790749, 2.3337234 48.879466, 2.333784 48.8795143)",979.7687529996308,16.29225941839594,1.9045321794081543e-05,,,,,,,C
94210316,1236456890,0,107612524,residential,,30,Avenue Trudaine,False,True,9.6359276741075,"LINESTRING (2.345051 48.8816542, 2.3451768 48.88168)",9.6359276741075,1.3745405689904848,0.0005697652633511,,,,,,,C
94210316,94178683,0,197513485,residential,,30,Avenue Trudaine,False,False,22.45360079795671,"LINESTRING (2.345051 48.8816542, 2.3447579 48.881594)",22.45360079795671,1.5607227872895104,0.0151796019711209,,,,,,,C
94210316,655296199,0,10662190,residential,,30,Rue d'Anvers,False,False,16.730773794412254,"LINESTRING (2.345051 48.8816542, 2.3450038 48.881745, 2.3449758 48.8817963)",16.730773794412254,1.519204608902512,0.000490810173574,,,,,,,C
94210394,6974238268,0,27265489,primary,1,30,Boulevard Marguerite de Rochechouart,True,False,7.671484006858987,"LINESTRING (2.3445279 48.882794, 2.3446284 48.8828138)",292.10055975569804,7.692967613882488,0.0176433502276112,,,,,,,C
94210394,408480031,0,"[588790961, 51352177]",residential,,30,Place d'Anvers,True,False,31.04054386566573,"LINESTRING (2.3445279 48.882794, 2.3445097 48.8828457, 2.3444985 48.8828715, 2.3444634 48.8829531, 2.3444305 48.8829959, 2.3444202 48.8830172, 2.3444 48.8830593)",769.165758128881,11.40762140405482,0.0003722137316682,,,,,,,C
94210795,19715146,0,4039494,residential,,30,Rue de Dunkerque,True,False,77.40880496568357,"LINESTRING (2.3456943 48.8823523, 2.345776 48.8823155, 2.3464621 48.882051, 2.3466024 48.8819948)",334.0352064079325,9.06453237722584,0.0002497951208244,,,,,,,C
94210795,655296199,0,107607518,residential,,30,Rue GÃÂÃÂ©rando,True,False,81.13389800476251,"LINESTRING (2.3456943 48.8823523, 2.345604 48.8822811, 2.3450593 48.8818601, 2.3449758 48.8817963)",196.8681629528562,4.397007912739864,0.0149471048948617,,,,,,,C
94210933,94214881,0,197513502,secondary,2,30,Rue de Maubeuge,True,False,25.468279827657785,"LINESTRING (2.3422049 48.876998, 2.3419239 48.8768627)",493.0427537081029,7.577354303397238,0.0205626573395843,,,,,,,C
94211139,94210933,0,207759663,residential,,30,Rue Claude-Rodier,True,False,35.3889441593954,"LINESTRING (2.342281 48.8773123, 2.3422249 48.8770804, 2.3422049 48.876998)",483.1220893763652,7.6177919130610094,0.017274172390128,,,,,,,C
94211142,94211139,0,"[34386674, 207759663]",residential,,30,Rue Claude-Rodier,True,False,224.73594789578016,"LINESTRING (2.3432076 48.8792364, 2.3431862 48.8791959, 2.3427518 48.8783647, 2.3427225 48.8783086, 2.3426336 48.8781534, 2.3424215 48.8777464, 2.342296 48.8773711, 2.342281 48.8773123)",699.1474679526336,15.082895107228948,0.0166439731756252,,,,,,,C
94211142,94211772,0,58423754,residential,,30,Rue Louise-ÃÂÃÂmilie de La Tour d'Auvergne,True,False,163.2807638525171,"LINESTRING (2.3432076 48.8792364, 2.3432851 48.879211, 2.3452339 48.8787774, 2.3453181 48.8787586)",399.8051927643612,7.172318775577351,0.0011317333020687,,,,,,,C
94211143,94178681,0,107612538,residential,,30,Avenue Trudaine,True,False,144.8527833398984,"LINESTRING (2.344398 48.8815197, 2.3442833 48.8815416, 2.3442316 48.8815344, 2.3434527 48.8813795, 2.3434227 48.8813736, 2.3427015 48.8812326, 2.3424989 48.8811934)",152.26673593738707,2.8666996749007145,0.0004474776982994,,,,,,,C
94211143,94208278,0,171991350,residential,,30,Rue Claude-Rodier,True,False,156.53230815078686,"LINESTRING (2.344398 48.8815197, 2.3443984 48.881412, 2.3443426 48.8812856, 2.3438302 48.8803386, 2.3438115 48.8803039, 2.3437733 48.8802333, 2.343747 48.8801848)",306.77846229501256,4.796373292659002,0.0159137860217035,6.4,,,,,,C
94211143,94178683,0,197513485,residential,,30,Avenue Trudaine,False,True,27.58367577887167,"LINESTRING (2.344398 48.8815197, 2.3446051 48.8815627, 2.3447579 48.881594)",27.58367577887167,1.7560503597887545,0.0007237659101058,,,,,,,C
94211386,94171402,0,756271541,secondary,2,30,Rue de Maubeuge,True,False,70.81926598483165,"LINESTRING (2.3459042 48.8786107, 2.3453224 48.8784362, 2.3450231 48.8783464)",96.56493017696386,3.0847553089940893,0.0044294788208377,,,,,,,C
94211772,15643097,0,10661167,residential,,30,Rue Marguerite de Rochechouart,True,False,113.7934475302353,"LINESTRING (2.3453181 48.8787586, 2.3453495 48.8788091, 2.3454109 48.8788859, 2.3457527 48.8793487, 2.3459569 48.8796288, 2.3459903 48.8796813)",449.292509086643,7.131626397586219,0.0087313845630066,,,,,,,C
94211772,94211386,0,58423754,residential,,30,Rue Louise-ÃÂÃÂmilie de La Tour d'Auvergne,True,False,45.90722393937755,"LINESTRING (2.3453181 48.8787586, 2.3453972 48.8787386, 2.345775 48.8786433, 2.3459042 48.8786107)",121.47697222241796,3.20081246254194,0.0010589155235578,,,,,,,C
94211916,94209002,0,24658428,residential,,30,Rue Victor MassÃÂÃÂ©,True,False,200.66318245001105,"LINESTRING (2.3403964 48.8804114, 2.3402992 48.8804294, 2.3384256 48.8807769, 2.3378418 48.8808826, 2.3377552 48.8809008)",560.5042861999235,9.262040084699894,0.0019805387388615,,,,,,,C
94211916,94178357,0,36893345,residential,2,30,Rue des Martyrs,False,False,36.353851873921926,"LINESTRING (2.3403964 48.8804114, 2.3403793 48.8804474, 2.3403552 48.8805065, 2.3403009 48.8806107, 2.3402436 48.8807224)",36.353851873921926,1.9207628106449728,0.0055962887132749,,,,,,,C
94212484,94220177,0,682050547,other,,20,Rue des Martyrs,True,False,54.12302904524834,"LINESTRING (2.3396892 48.878438, 2.3398169 48.8788729, 2.3398288 48.878916)",1158.7738823549428,24.03625614466334,0.0046072642788696,,,,,,,C
94212488,8296960601,0,984699868,tertiary,,30,Rue du Faubourg Montmartre,True,False,9.8767738800252,"LINESTRING (2.339342 48.8767233, 2.3392274 48.8767703)",461.2707300461447,8.445803133406235,0.0243206793623538,,,,,,,C
94212490,94212488,0,10662253,residential,,30,Rue FlÃÂÃÂ©chier,True,False,89.02606611746538,"LINESTRING (2.3390528 48.8759456, 2.3390842 48.8760254, 2.339313 48.8766446, 2.339342 48.8767233)",382.1214378087045,8.620930386649881,0.0096749579484973,,,,,,,C
94212490,367934,0,547692625,secondary,3,30,Rue de ChÃÂÃÂ¢teaudun,True,False,60.091241653384856,"LINESTRING (2.3390528 48.8759456, 2.3391528 48.8759385, 2.3393998 48.8759211, 2.3396835 48.8759011, 2.3398698 48.875888)",507.8080771419571,11.64368425947663,0.0135778292535356,,,,,,,C
94213033,94213424,0,10662266,residential,,30,Rue Bochart de Saron,True,False,38.0255787160728,"LINESTRING (2.341981 48.8823063, 2.3420222 48.8822637, 2.342148 48.8819842)",171.00371177961472,4.142093491732539,0.000578916627837,5.3,,,,,,C
94213033,94210394,0,27265489,primary,1,30,Boulevard Marguerite de Rochechouart,True,False,193.9970986547334,"LINESTRING (2.341981 48.8823063, 2.3421359 48.8823353, 2.3438334 48.8826594, 2.3438881 48.8826725, 2.3439234 48.8826765, 2.3440031 48.8826917, 2.3440532 48.8827014, 2.3442391 48.8827376, 2.3444226 48.8827737, 2.3445279 48.882794)",606.2092033398133,11.379659087192213,0.0176178618210359,,,,,,,C
94213173,299271587,0,71544089,other,,30,Rue Lallier,False,True,9.46476056258312,"LINESTRING (2.3407368 48.8808512, 2.3406975 48.8807701)",9.46476056258312,1.2694085916922475,7.843090660842526e-05,,,,,,,C
94213173,94213224,0,27265342,residential,,30,Rue Lallier,True,False,34.15916621112567,"LINESTRING (2.3407368 48.8808512, 2.3407664 48.8809189, 2.3408732 48.881145)",300.2241075376761,6.654154424992756,0.0024777046333554,,,,,,,C
94213173,94178357,0,107612538,residential,,30,Avenue Trudaine,True,False,39.16681172532478,"LINESTRING (2.3407368 48.8808512, 2.340374 48.8807798, 2.3403117 48.8807521, 2.3402436 48.8807224)",43.68276408505082,2.666244393193049,0.0007448424416783,,,,,,,C
94213175,94213176,0,27265342,residential,,30,Rue Lallier,True,False,62.21594468980473,"LINESTRING (2.3409525 48.8812967, 2.341009 48.8813959, 2.3412496 48.881821)",418.6537424577072,12.787325459237303,0.0020633815204727,,,,,,,C
94213175,94213531,0,27265363,residential,,30,Rue Jean-Baptiste Say,True,False,104.96666420406964,"LINESTRING (2.3409525 48.8812967, 2.3410609 48.8813168, 2.3422646 48.8815512, 2.3423292 48.881564)",229.41660954473213,7.044185359838445,0.0003142696505677,,,,,,,C
94213176,94213177,0,27265342,residential,,30,Rue Lallier,True,False,37.11514562734223,"LINESTRING (2.3412496 48.881821, 2.3412402 48.8818914, 2.3411487 48.8820965, 2.3411203 48.8821422)",171.91414486834526,4.183752596297791,0.0021395409666837,,,,,,,C
94213177,94213033,0,27265489,primary,1,30,Boulevard Marguerite de Rochechouart,True,False,65.5298501389255,"LINESTRING (2.3411203 48.8821422, 2.3418562 48.8822838, 2.341981 48.8823063)",143.49944035676202,4.162396164142462,0.0181967784488729,,,,,,,C
94213224,94213335,0,10662269,residential,,30,Rue Viollet-le-Duc,True,False,101.22124457451535,"LINESTRING (2.3408732 48.881145, 2.340809 48.8812284, 2.3407477 48.8813033, 2.3404237 48.8819555, 2.3404022 48.8819989)",418.5755681190167,11.40515917976636,0.000100053462315,,,,,,,C
94213224,94213175,0,27265342,residential,,30,Rue Lallier,True,False,17.837192551233045,"LINESTRING (2.3408732 48.881145, 2.3409323 48.8812578, 2.3409525 48.8812967)",316.5460811975688,6.937365807912832,0.0023776511710404,,,,,,,C
94213335,94213177,0,27265489,primary,1,30,Boulevard Marguerite de Rochechouart,True,False,54.87416383988474,"LINESTRING (2.3404022 48.8819989, 2.3409783 48.8821141, 2.3411203 48.8821422)",464.9226488536473,11.365090413407929,0.0160572374821892,,,,,,,C
94213424,94213531,0,10662266,residential,,30,Rue Bochart de Saron,True,False,48.56655843063451,"LINESTRING (2.342148 48.8819842, 2.3423292 48.881564)",432.30312871687744,11.44077964350979,0.0005027571816261,5.3,,,,,,C
94213424,94213176,0,10662272,residential,,30,Rue Cretet,True,False,68.35871601334698,"LINESTRING (2.342148 48.8819842, 2.3420709 48.8819698, 2.3413146 48.8818204, 2.3412496 48.881821)",140.67057448234053,4.282457044265624,7.615944621096599e-05,7,,,,,,C
94213531,94178681,0,10662266,residential,,30,Rue Bochart de Saron,True,False,43.03673645378768,"LINESTRING (2.3423292 48.881564, 2.3424663 48.8812645, 2.3424989 48.8811934)",291.3465372950141,6.585858073619512,0.0008170268321938,5.3,,,,,,C
94213772,94212488,0,1209347365,tertiary,1,30,Rue du Faubourg Montmartre,True,False,13.969190864498795,"LINESTRING (2.3395123 48.8766664, 2.3393963 48.8767051, 2.339342 48.8767233)",583.952611492288,14.157413087963109,0.0146457214138565,,,,,,,C
94214157,94214158,0,10662291,residential,,30,Rue Milton,True,False,67.44310241186037,"LINESTRING (2.3410555 48.8782002, 2.3412372 48.8785709, 2.3413006 48.8787018, 2.3413374 48.8787777)",856.4403134365535,15.20248508319899,0.0012524046356837,,,,,,,C
94214157,94212484,0,10662309,other,,20,Rue Manuel,True,False,103.35530334868496,"LINESTRING (2.3410555 48.8782002, 2.3409783 48.8782136, 2.3397695 48.8784241, 2.3396892 48.878438)",1306.7552118233948,27.00689173303733,3.4792657818775114e-05,,,,,,,C
94214158,583012476,0,10662291,residential,,30,Rue Milton,True,False,45.64099570516692,"LINESTRING (2.3413374 48.8787777, 2.3414585 48.8788219, 2.3418831 48.8789769)",878.2424201432468,15.378233642296282,0.0009568963743604,,,,,,,C
94214158,1235277193,0,"[10662304, 10662230]",residential,,30,"['CitÃÂÃÂ© Charles Godon', ""Rue Louise-ÃÂÃÂmilie de La Tour d'Auvergne""]",True,False,193.5507358838591,"LINESTRING (2.3413374 48.8787777, 2.3412985 48.8788284, 2.3409874 48.8792286, 2.3412005 48.8796628, 2.341217 48.879696, 2.3422131 48.8794635, 2.342282 48.8794474)",839.9894192229133,15.378233642296282,0.0002955082613233,,,,,,,C
94214160,94211142,0,547692627,residential,,30,Rue Louise-ÃÂÃÂmilie de La Tour d'Auvergne,True,False,32.25760885742865,"LINESTRING (2.3427941 48.8793363, 2.3428354 48.8793263, 2.3431462 48.879257, 2.3432076 48.8792364)",891.6258069909851,15.027771385906892,0.0012524046356837,,,,,,,C
94214602,94214726,0,10662321,residential,,30,Rue Choron,True,False,95.2709496998054,"LINESTRING (2.339506 48.8777882, 2.3395971 48.8777757, 2.3406716 48.877596, 2.3407696 48.8775799)",423.2400838359552,7.7357645874423,0.0019173965080053,,,,,,,C
94214602,94212484,0,682050547,other,,20,Rue des Martyrs,True,False,73.48612110530468,"LINESTRING (2.339506 48.8777882, 2.339522 48.8778449, 2.3395635 48.8779931, 2.3396725 48.878379, 2.3396766 48.8783935, 2.3396892 48.878438)",1139.4107902948865,24.186790343897712,0.0045724716210508,,,,,,,C
94214726,94214157,0,10662291,residential,,30,Rue Milton,True,False,72.07347182870296,"LINESTRING (2.3407696 48.8775799, 2.3407923 48.8776291, 2.3410186 48.87812, 2.3410555 48.8782002)",851.8099440197109,15.35098709060074,0.0012871972935025,,,,,,,C
94214726,94211139,0,10662321,residential,,30,Rue Choron,True,False,114.46516742302362,"LINESTRING (2.3407696 48.8775799, 2.3408553 48.8775646, 2.3422033 48.8773249, 2.342281 48.8773123)",404.045866112737,7.588828267371743,0.0006301992145027,,,,,,,C
94214786,94214602,0,682050547,other,,20,Rue des Martyrs,True,False,54.510496142044246,"LINESTRING (2.3393668 48.8773066, 2.339506 48.8777882)",464.00053739371634,7.593889912975975,0.0064898681290561,,,,,,,C
94214881,94214786,0,"[58423945, 10662331]",residential,,30,Rue Hippolyte Lebas,True,False,193.4071962838341,"LINESTRING (2.3419239 48.8768627, 2.3417838 48.8768877, 2.3406671 48.8770832, 2.3405776 48.8770989, 2.3405042 48.8771115, 2.3394603 48.8772905, 2.3393668 48.8773066)",325.1038372519265,7.603899227435187,0.0003046596258092,,,,,,,C
94214881,94169980,0,197513502,secondary,2,30,Rue de Maubeuge,True,False,56.984541105524485,"LINESTRING (2.3419239 48.8768627, 2.3414598 48.8766297, 2.3414024 48.8766037, 2.3413019 48.8765541)",541.0567127621728,13.986577604885,0.0202579977137751,,,,,,,C
94215152,11955792115,0,"[553784992, 24659393, 70996695]",secondary,"['2', '1']",30,Rue La Fayette,True,False,114.71888579726584,"LINESTRING (2.3416901 48.8752721, 2.3424153 48.8754674, 2.3424994 48.8754894, 2.342717 48.8755467, 2.3429918 48.8756216, 2.343143 48.875661)",816.0192650518904,16.830615721706394,0.0241212276666846,,,,,,,C
